ensembl_gene_id,Comp 1,Comp 2,Comp 3,VIP_SCORE,combo_Y_slope.1 comps,combo_Y_slope.2 comps,combo_Y_slope.3 comps
ENSG00000117984,1.5057213179717384,1.4075804809636232,1.3485137088486543,1.4413297051762546,-7.296080577391576e-4,-0.0015361474972909032,-0.0018089899068508403
ENSG00000095303,1.3666117682145007,1.796468298890791,1.7480306022217595,1.4412337478502968,-6.622015282572844e-4,-0.0029597717296026937,-0.004545617577496506
ENSG00000163435,1.5098433029780713,1.3945255809404944,1.3343047678070332,1.440870858361656,-7.316053951206537e-4,-0.0014314069458671286,-0.0018397347047558795
ENSG00000133657,1.5052031654036588,1.392358388974545,1.3438646334516071,1.4379499609674977,7.293569831981408e-4,0.0014417856142906003,0.0020523329353508844
ENSG00000089327,1.4857048060801878,1.445145214160054,1.3833839207391088,1.4362615827090932,7.199089134223466e-4,0.0017939585169877625,0.0022237433755250666
ENSG00000099260,1.4916417420781143,1.4267984905372495,1.3690873012472289,1.43619533164457,-7.227856983165152e-4,-0.0016926057411452535,-0.002000093174296709
ENSG00000166828,1.4933184560584434,1.4220316784338891,1.3629100535773881,1.4360688752837594,-7.23598162094487e-4,-0.0016636245347951026,-0.0022544932663707846
ENSG00000131669,1.5036580396741133,1.3920918527472395,1.3321381023109766,1.4358079537749053,-7.286082814503199e-4,-0.0014482557318101987,-0.001872491440723133
ENSG00000250644,1.494820317056675,1.4175345639058836,1.355558884960609,1.435764380428742,-7.243258996066249e-4,-0.0016355351665478925,-0.0020584465162353754
ENSG00000184678,1.4992073599409421,1.3993207055330836,1.345957705557621,1.434995483307094,-7.264516726828275e-4,-0.0015165171102190186,-0.002111371564500249
ENSG00000141579,1.4919085575621622,1.420730769945606,1.3601215550507053,1.4345945348201932,-7.229149856718627e-4,-0.0016622595081067612,-0.00221423504986502
ENSG00000164379,1.4857850397594845,1.4293997504309253,1.366835583785157,1.4322279613531324,-7.199477912267704e-4,-0.001724237416693939,-0.0022189219507788866
ENSG00000115738,1.5012833278306947,1.3829999134692768,1.3227153230735746,1.431742921351589,-7.274575978044904e-4,-0.0013970838031567333,-0.001760514122917737
ENSG00000162496,1.4797915960482422,1.4403165580184778,1.3897272364969924,1.431695365921206,-7.170436251150632e-4,-0.0017907482233205708,-0.0025816699507679912
ENSG00000186832,1.4990613486612903,1.3848386867945235,1.3350581865397209,1.431488480516278,-7.263809218706532e-4,-0.001423101311131747,-0.0020075606205676158
ENSG00000167183,1.4943361874439158,1.3911261182270367,1.3403754745235497,1.429604659633589,-7.240913111324876e-4,-0.0014891726908503903,-0.0020994169531209188
ENSG00000132932,1.4138296271406503,1.6132058461803704,1.553268439430223,1.4275039158672052,6.850812802608727e-4,0.002470624847918008,0.003602474331268192
ENSG00000150907,1.494118238932375,1.3783113838746222,1.3191882280726552,1.4254715251537171,-7.239857026189502e-4,-0.0014044189766454504,-0.0018172692350035783
ENSG00000078114,1.492265127213931,1.3801783975741555,1.3248529483309548,1.4249293035698374,-7.230877640525434e-4,-0.0014279317648740735,-0.0019386701969371656
ENSG00000175426,1.4687068837429114,1.4434319118894632,1.3901004196202884,1.4242635389222256,-7.116724483115204e-4,-0.0018348570801805255,-0.002142825124175561
ENSG00000110042,1.4734101307139724,1.4325807270021051,1.371289783308952,1.4242179097734333,-7.139514403445519e-4,-0.001776527495374292,-0.0023838402722055857
ENSG00000178363,1.493286741636729,1.369406209960707,1.3105261671110953,1.4226158218844438,-7.235827946441141e-4,-0.001341145326590477,-0.0017180370992516858
ENSG00000011198,1.4843790500502974,1.391409302452897,1.3352326123530647,1.422038034997261,-7.192665088349509e-4,-0.001536414180224014,-0.0017718897203000796
ENSG00000178814,1.4783261573675754,1.4028260679437419,1.3414684208213052,1.420154779691077,-7.163335362979791e-4,-0.0016222430741242968,-0.0020798088823780693
ENSG00000143162,1.471033326232346,1.4185497980933877,1.360706632503582,1.4192052091380436,-7.127997426958788e-4,-0.001722276080835119,-0.0020583149713228896
ENSG00000170899,1.4735097488326532,1.407873864494279,1.357062026947438,1.4188519007497342,-7.139997110180284e-4,-0.0016644664987279022,-0.0018800127831797618
ENSG00000175352,1.4666753098150764,1.4231506701589673,1.361061093958823,1.416881105615061,7.106880346023237e-4,0.0017560116081852236,0.0022305177677312696
ENSG00000162711,1.4552959393203617,1.452394717211284,1.3971497171869136,1.4167169990589652,7.051740790609842e-4,0.0019041494254266487,0.002707905503341016
ENSG00000151632,1.4781066049481821,1.3847434098478126,1.3331611259615583,1.4161926337042994,-7.162271505993949e-4,-0.0015253946033890456,-0.002143134948008556
ENSG00000121895,1.4410468392433153,1.4903214218492409,1.4306164481452248,1.4157553691882196,6.982695754801033e-4,0.002068355823829379,0.0029168665400824507
ENSG00000182580,1.479590994043824,1.369045091571905,1.337353468116822,1.414915857552294,-7.169464219758932e-4,-0.0014198540919098722,-0.002157010393964172
ENSG00000144959,1.462439193176582,1.4209689532929115,1.3588078824249419,1.4132607665837245,7.086353939203602e-4,0.0017592519132061456,0.002255564302831996
ENSG00000095585,1.4816590942657826,1.3635485257045887,1.303908092996941,1.4126646563382028,-7.179485347627307e-4,-0.0013685254903367992,-0.0016691657637280598
ENSG00000078124,1.4793119845402745,1.3685807390331073,1.3130311838593862,1.4125994862667797,7.168112259209887e-4,0.0014181715150135767,0.0019140217963046118
ENSG00000163082,1.4830686062403449,1.3564113710419892,1.299392979434396,1.4120769863735796,-7.186315238934854e-4,-0.0013012437136739373,-0.0014717910376833123
ENSG00000035664,1.4300147461656778,1.5020673285283541,1.446349451065037,1.4111304528191553,-6.929238957005176e-4,-0.002127149016332244,-0.002579505810513759
ENSG00000155066,1.4680745465425487,1.392776726901895,1.3419952186728077,1.4110738210587324,-7.113660447884473e-4,-0.001609358977166506,-0.0022849250920168873
ENSG00000271447,1.4507315342554212,1.423090461801202,1.4221670965085826,1.410479053329981,-7.02962363868792e-4,-0.0018015617045109924,-0.0029334901032615004
ENSG00000065361,1.480780655084519,1.3494295383779413,1.297727274574721,1.4090863962194073,-7.175228807607357e-4,-0.0012538711563489524,-0.0017144732097248865
ENSG00000273722,1.4765910423727455,1.3561343400674748,1.2986592203831286,1.407293819800656,-7.154927738898081e-4,-0.00134256215764562,-0.0017489392679237662
ENSG00000167740,1.4762295696864276,1.355531498825765,1.2987178935321328,1.4069342599606385,-7.153176197085914e-4,-0.001340085924987494,-0.0015272673747706406
ENSG00000249751,1.3394943657332734,1.6964318641394998,1.7535522563283132,1.4049308776406384,6.490615965055641e-4,0.002754569630643821,0.004741751579285144
ENSG00000288297,1.3394943657332734,1.6964318641394998,1.7535522563283132,1.4049308776406384,6.490615965055641e-4,0.002754569630643821,0.004741751579285144
ENSG00000197646,1.4611684604842012,1.3885861504475647,1.3310363398474925,1.4044530529428938,7.080196512855661e-4,0.0016137246799124076,0.0019205834480945628
ENSG00000184602,1.4739362626053363,1.3508241717790925,1.292178795083601,1.4039230247491723,-7.142063813238627e-4,-0.001316857445997803,-0.0016613636562074193
ENSG00000072210,1.4480591446522242,1.4157091862495712,1.3574519495029254,1.401866604451155,-7.016674383306867e-4,-0.0017786929363424833,-0.0024479293088484413
ENSG00000188505,1.4629599882676054,1.356714664415761,1.335874052898077,1.4006715778037397,-7.088877489148113e-4,-0.0014244729930900997,-0.002233164958407389
ENSG00000168916,1.4632585533965137,1.3649801925438285,1.3110674207988628,1.4002322037433421,-7.090324207881596e-4,-0.001475382412652673,-0.0016698217886500803
ENSG00000168918,1.4659448606475294,1.355891177916872,1.298125365366689,1.3995251712014343,-7.10334090222278e-4,-0.0014031331999298866,-0.0016476368716379487
ENSG00000281614,1.4659448606475294,1.355891177916872,1.298125365366689,1.3995251712014343,-7.10334090222278e-4,-0.0014031331999298866,-0.0016476368716379487
ENSG00000157168,1.460980088469759,1.3647368862683833,1.3051833717156662,1.3980539009428432,7.079283742757043e-4,0.001484439006036583,0.0018305553352201101
ENSG00000142765,1.4608695987559293,1.3579579084531042,1.3058534638984312,1.3968648696754329,-7.0787483569287e-4,-0.0014431034711169487,-0.0020007443927660953
ENSG00000138061,1.455643326581019,1.3703221053377013,1.320528135128587,1.3964471063007524,-7.053424080482319e-4,-0.0015394601659941465,-0.001708865078716046
ENSG00000135373,1.46091167685629,1.3564881179673882,1.3024338062125347,1.3963564146215686,-7.078952249380187e-4,-0.0014334343147141381,-0.0016165875524327582
ENSG00000167107,1.4672621920867217,1.333507669025255,1.2778871467025654,1.3949343223527293,-7.109724126138626e-4,-0.0012051125291486688,-0.0015667595702538362
ENSG00000171346,1.4618398248344053,1.3488058468431405,1.2910849589959725,1.3947558605187458,-7.083449656938442e-4,-0.0013760336259525238,-0.0017854160311753314
ENSG00000138029,1.4649136590665763,1.3297185896579788,1.2715210496208997,1.3920555688810423,-7.098344141045018e-4,-0.0011845630532972315,-0.0014086461680543057
ENSG00000120217,1.4277513102385382,1.4327974383110733,1.378995599936106,1.3919530284262736,6.918271315975546e-4,0.0018973832504432019,0.002257940139501255
ENSG00000114796,1.4522628040487509,1.36394864871457,1.3053606587982107,1.3916429270573172,-7.03704351623399e-4,-0.0015181829104923355,-0.0018366073281858375
ENSG00000070731,1.460627477931738,1.335810282932201,1.286974994496785,1.391303066471292,-7.077575143119693e-4,-0.001280881691133124,-0.0017870224593756925
ENSG00000121691,1.4636280690744001,1.326749788401114,1.268694026678552,1.3903809770543272,-7.092114722585937e-4,-0.0011618892368142303,-0.0013716749806582345
ENSG00000108342,1.4588070326812619,1.3335081400849875,1.2899984314491506,1.3898466823722273,7.068754045167719e-4,0.0012736417784802612,0.0018316665394501066
ENSG00000239282,1.4621261924962798,1.327882974774489,1.2697619803438214,1.3895814075483344,-7.084837271971089e-4,-0.0011902574283151261,-0.0014301091586228494
ENSG00000148426,1.4591186666544627,1.3323053909549172,1.2756218266565948,1.3886617994729058,7.070264089923005e-4,0.0012604288318575159,0.0016231347278540067
ENSG00000196743,1.431531178957146,1.4060242241811214,1.3608773474795068,1.3885618790514327,-6.936586940795201e-4,-0.0017848932798114714,-0.0020116735423632757
ENSG00000108175,1.4610445957409595,1.3243572118684415,1.2666760324829396,1.3879366018074186,-7.079596317363571e-4,-0.0011592060413869233,-0.0014180735560657138
ENSG00000166165,1.4606691071869768,1.3237711171635116,1.2663058903516689,1.3875339252135876,-7.077776860659966e-4,-0.001155823980438508,-0.0014243491566507112
ENSG00000146233,1.4515703754693925,1.3479560807709778,1.2940913769084033,1.387451015981833,-7.033688303918942e-4,-0.0014251864742049923,-0.0016100205829158367
ENSG00000029153,1.4542159389171316,1.3327550259143601,1.2978717539662492,1.387063143895335,7.046507571240806e-4,0.0012992721524168888,0.0019436526743222906
ENSG00000159388,1.4469043170944489,1.3572944019731055,1.2979679394558712,1.3860137661760474,-7.011078583596818e-4,-0.0015034132798148769,-0.0019156967725332133
ENSG00000135127,1.448921263961426,1.350200229437362,1.2922557500519125,1.3857716364116774,-7.020851844216922e-4,-0.0014523138668152782,-0.001896549999935148
ENSG00000137843,1.4310097877112462,1.3818664406092132,1.367472019802629,1.3845845051078929,-6.934060502139503e-4,-0.0016839828571080546,-0.0026748735958291745
ENSG00000084710,1.403236107436512,1.4738045517030334,1.4179809160860821,1.3845748158347881,6.799481143531408e-4,0.002086890517914275,0.0025452127973606396
ENSG00000004799,1.4572333359649987,1.3184986781651626,1.260867538612036,1.383693258318917,-7.061128584925381e-4,-0.0011244108135890656,-0.0013069275871067446
ENSG00000071967,1.4544029307938646,1.3160742822963332,1.269340747685297,1.3819431011992824,-7.047413653783225e-4,-0.001124137215249582,-0.001567874621448332
ENSG00000113739,1.4209887485312005,1.4022518236612325,1.3697412195745946,1.381047757786186,6.885502838477478e-4,0.0017980564712256721,0.0027423495853080345
ENSG00000125730,1.432648104015889,1.36958022788574,1.325858325872095,1.380172468014057,-6.941999081229311e-4,-0.0016218958680128473,-0.001774594056522684
ENSG00000168447,1.451250214712352,1.3197940956082848,1.263863551455232,1.3798492919626097,-7.032136942021356e-4,-0.0012010105391767768,-0.0015418722657735795
ENSG00000174080,1.4473606656349656,1.3242859084154865,1.2687429066723113,1.3782231104848741,-7.013289853161276e-4,-0.0012745678520466467,-0.0014402701198754201
ENSG00000167914,1.3885639035238073,1.4474629494401712,1.5060524378916298,1.3768286731726906,6.728385927758536e-4,0.002030236769354308,0.003548831724066463
ENSG00000239521,1.4361963331223955,1.3439558682748571,1.3023632841953443,1.3763617562861414,-6.959192279704439e-4,-0.0014732791044324007,-0.0021568343290969123
ENSG00000177732,1.4472482220798666,1.3168767427916384,1.2592837730082997,1.3760767512344994,-7.012744999855011e-4,-0.001205299623730146,-0.0014341541356172555
ENSG00000105379,1.4426483970660426,1.3242181175361774,1.2812530152542658,1.375857939478456,-6.990456218031846e-4,-0.001305788771923457,-0.0018836028034510542
ENSG00000179912,1.4489077248052584,1.3094967997713474,1.2532070517389082,1.3754970637343493,-7.020786239265215e-4,-0.001096435476683876,-0.0012149174704481356
ENSG00000150593,1.4435022704192961,1.320538920067123,1.2716717922726999,1.3750398674502884,-6.994593722571275e-4,-0.001269283954257701,-0.0013291601132768857
ENSG00000152409,1.4412957812782716,1.322080128992473,1.2709752170227808,1.3736543495753328,-6.983902021275753e-4,-0.00129732463974886,-0.0013995796705011396
ENSG00000178467,1.445420634940426,1.307552465500289,1.264497643321714,1.373591327012003,-7.003889295368124e-4,-0.001111644431186534,-0.0015847152822507156
ENSG00000111907,1.447761077178754,1.3045808211513352,1.2482070785940167,1.3734061661716204,-7.015230075998483e-4,-0.0010251373195528097,-0.0011208669476164316
ENSG00000114779,1.4355116072485654,1.3386244166165049,1.2800297982269984,1.3730823376153034,-6.955874391401163e-4,-0.0014445239387854626,-0.0018123085566832497
ENSG00000246705,1.4406191530906052,1.319733700538884,1.2742189131504742,1.3730341495761138,-6.980623370891234e-4,-0.0012824390958495531,-0.0018216376000285413
ENSG00000168685,1.3698411154049646,1.4859503724194179,1.5270722120309126,1.3716937460147287,6.637663315866108e-4,0.002180161365588106,0.003726678546329492
ENSG00000105856,1.4424935797297052,1.3096301800371397,1.2524519891423254,1.3708284307030492,-6.989706039531207e-4,-0.0011694614491427166,-0.0013705368321307765
ENSG00000283847,1.4424935797297052,1.3096301800371397,1.2524519891423254,1.3708284307030492,-6.989706039531207e-4,-0.0011694614491427166,-0.0013705368321307765
ENSG00000185630,1.443576285254357,1.3050291698868293,1.2481139473831746,1.3704557460699858,-6.994952366759998e-4,-0.0010977275059302375,-0.0012584223235994668
ENSG00000136167,1.4235398279017046,1.3563834545776485,1.2974334915252634,1.3689528691191857,6.897864276430415e-4,0.0015898228996559687,0.001979987095569975
ENSG00000167703,1.422021457970313,1.357862718081971,1.3067547161570348,1.3688915006728997,-6.890506906090034e-4,-0.001602373640600676,-0.0018340514558692676
ENSG00000267368,1.4200621075543918,1.350851831111427,1.3371251150168788,1.3688137134634197,-6.881012733202078e-4,-0.0015749739551008972,-0.002505899861663426
ENSG00000122378,1.3869147284347307,1.4553574302917966,1.4065068912936942,1.368666120257586,-6.720394731650389e-4,-0.0020584975054809087,-0.0024387340756703603
ENSG00000137193,1.3776726502764114,1.4650228628572022,1.460969073701002,1.368215944655165,-6.675611579455613e-4,-0.0021049145722500055,-0.0034037142219818664
ENSG00000087494,1.4389376826048466,1.308283044204101,1.2516901685625867,1.3679671989415858,6.972475685123506e-4,0.0011874640268799853,0.0013666590897822462
ENSG00000158246,1.4278598171711927,1.3197591699053908,1.3096195723160953,1.3667937408663253,-6.918797094095577e-4,-0.0013603928095730303,-0.002191527082076503
ENSG00000168453,1.4195541318647902,1.3556186113453967,1.299986874147913,1.366159006842858,-6.878551300586058e-4,-0.0016001334425016498,-0.0021859795501127277
ENSG00000134757,1.4372436512268147,1.3031372248045558,1.2510160559698205,1.3658037776818126,-6.964267134651897e-4,-0.0011447106025333875,-0.0012027106552545033
ENSG00000095321,1.4380650827211408,1.296305581102831,1.2421742667928852,1.364482232363934,-6.968247439838439e-4,-0.0010282114640300865,-0.001305874690321424
ENSG00000143590,1.4282993692983441,1.3232974584691122,1.2677580748077093,1.364216342925228,-6.920926975435094e-4,-0.0013822410752231276,-0.001605821536977662
ENSG00000180638,1.4012777259779483,1.3945002699557478,1.350847551103194,1.3639109526601108,-6.789991665795783e-4,-0.001818428562924467,-0.002060839543075195
ENSG00000103811,1.4252127617483767,1.3262994999419575,1.2756559134419383,1.3631660265810297,-6.905970597301535e-4,-0.0014172956494142045,-0.001572571211503577
ENSG00000196730,1.435483764979454,1.2957115424230767,1.243220651702381,1.3626050170976858,-6.955739479690431e-4,-0.0010592867434832572,-0.0013843446481921588
ENSG00000181218,1.4310219164545768,1.3074901050682064,1.256489095292576,1.3625205087574739,-6.934119272834708e-4,-0.0012438221282103615,-0.0013311117300336538
ENSG00000284841,1.4310219164545768,1.3074901050682064,1.256489095292576,1.3625205087574739,-6.934119272834708e-4,-0.0012438221282103615,-0.0013311117300336538
ENSG00000132698,1.4031962702110392,1.3835274399737887,1.3310704193848317,1.361754125276971,-6.799288109399819e-4,-0.001770924856206045,-0.0025139039054165894
ENSG00000123364,1.4302451856589138,1.2982608024467657,1.2718795407759822,1.3616612433149735,-6.930355568087716e-4,-0.0011566588133774072,-0.0017820707618454482
ENSG00000005469,1.4274458344643215,1.3133445483686828,1.2562842828326664,1.3609293442206154,-6.916791111214863e-4,-0.0013160803418109978,-0.0016674846689403442
ENSG00000088280,1.4288458485028963,1.2981524468819412,1.2740547902142283,1.3608148867982184,-6.923574979592765e-4,-0.0011687013339337314,-0.0018151649585820006
ENSG00000282854,1.4288458485028963,1.2981524468819412,1.2740547902142283,1.3608148867982184,-6.923574979592765e-4,-0.0011687013339337314,-0.0018151649585820006
ENSG00000073008,1.4305414955580074,1.301144229817875,1.2444100152866358,1.3600721820599926,6.931791358943475e-4,0.0011858152096894314,0.001391661459887386
ENSG00000140519,1.4052424178738205,1.367900461092859,1.3123892087096942,1.358980983644563,-6.809202864569126e-4,-0.0017011470189149348,-0.0023523178928061862
ENSG00000089356,1.431218136082606,1.289371097790168,1.2370577196128538,1.3579213019006957,-6.935070069107483e-4,-0.00100654653861226,-0.0013048168217979022
ENSG00000160712,1.4261418618764168,1.3007233858295222,1.2495882263355327,1.3572584011372877,-6.910472618570501e-4,-0.001218134183496494,-0.0013008839245226673
ENSG00000119711,1.4294686702644461,1.2920861684136038,1.237990326325678,1.357203690897677,-6.926592907082654e-4,-0.0010841397849883862,-0.0011618900033535202
ENSG00000163218,1.4290863675977206,1.2889462532678606,1.2336288478018647,1.356023087191185,-6.924740432107312e-4,-0.0010364716984788813,-0.0012793317004615864
ENSG00000180573,1.4205953985146846,1.3104036361935447,1.2534192191926845,1.3552408280687485,-6.883596832776846e-4,-0.0013347058305357698,-0.0016937240916481498
ENSG00000082074,1.4183976535502518,1.3086724179425853,1.263685501097104,1.354216395059678,-6.872947502015787e-4,-0.001334778776161376,-0.0013957972960363678
ENSG00000250722,1.4224364185437495,1.294617806597963,1.2484528846315026,1.3534399791209608,-6.892517627293287e-4,-0.0011879277366668279,-0.001197114559581329
ENSG00000146066,1.4193879411545414,1.3047580850817264,1.2498222458363972,1.3530980287112988,-6.877746011586882e-4,-0.0012996408238293137,-0.001490883724529716
ENSG00000007255,1.4189307810232612,1.3012846325054637,1.2487991611710019,1.3520854167423388,-6.875530809401205e-4,-0.0012749049613918232,-0.00171345664140832
ENSG00000145349,1.424161437336567,1.2848654573338654,1.2308193278003552,1.3515326864100865,-6.900876329504438e-4,-0.001039697898483943,-0.0013160963408906461
ENSG00000164615,1.4222465542759803,1.2835960043071994,1.22764590111015,1.3496671521815906,-6.891597626374207e-4,-0.0010465819341549038,-0.0012554629407941916
ENSG00000142627,1.4083415959487189,1.3186016336814965,1.2741531568671876,1.3495428803807106,6.824220154082303e-4,0.001448856770764471,0.0015568660123933655
ENSG00000170873,1.4198896707170297,1.2892124218107757,1.2349381728978661,1.3495421626533086,-6.880177178146247e-4,-0.0011523291805881984,-0.0012728473860246217
ENSG00000144452,1.4156126536064064,1.2986236651051084,1.2504078072457394,1.3493682497006676,-6.859452585157137e-4,-0.0012750391057667729,-0.001773696424526436
ENSG00000163283,1.419525952379718,1.287572094449742,1.2312599222180418,1.348689933796728,-6.878414754871217e-4,-0.0011366727047742776,-0.0013391609133747125
ENSG00000136689,1.3942343176575998,1.343093933191135,1.3235774325596208,1.3477093569870353,-6.755862325903088e-4,-0.0016260525445121446,-0.0025511590100844397
ENSG00000117143,1.4210223806282,1.277765364715129,1.2234955397096128,1.3474341661448965,6.885665805214261e-4,9.236641669747474e-4,9.459559112072972e-4
ENSG00000106991,1.4134752003149633,1.2934121018970604,1.2496737874296242,1.3468685448761513,6.849095402019299e-4,0.0012458573992278207,0.0012603079834444348
ENSG00000160179,1.4047130485371306,1.3165616163227145,1.2630539164937007,1.3456451080995258,-6.806637767502628e-4,-0.0014529714731283526,-0.0019762443836334378
ENSG00000198246,1.4165632842106393,1.278567845368129,1.2383257564983532,1.3455954294928802,-6.864058933891815e-4,-0.0010441798448722265,-0.0015025944897847057
ENSG00000145687,1.4186670329374438,1.2766532856195374,1.2211400917567548,1.3453462972748838,-6.874252799145729e-4,-9.60145649431481e-4,-0.0011363670704087096
