ensembl_gene_id,Comp 1,Comp 2,VIP_SCORE,combo_Y_neighbor.1 comps,combo_Y_neighbor.2 comps
ENSG00000288124,1.7961074646604174,1.6608171111575791,1.4223802356202557,-8.785427036318678e-4,-0.0019696931067599913
ENSG00000242335,1.7447894768953833,1.7572505141399273,1.4204760518536912,-8.534411745735472e-4,-0.0021437734816853954
ENSG00000243570,1.7447894768953833,1.7572505141399273,1.4204760518536912,-8.534411745735472e-4,-0.0021437734816853954
ENSG00000241534,1.7438134255185154,1.756060375484378,1.4196256662581832,-8.529637516841102e-4,-0.002142274377760108
ENSG00000239754,1.7383072020392016,1.7504602285093056,1.4151282155788558,-8.502704537843477e-4,-0.0021354299785293065
ENSG00000187720,1.840027168183623,1.5385851559084935,1.413321953346175,9.000254577739104e-4,0.0016185188958797896
ENSG00000054654,1.8204499850354763,1.5700032605319345,1.4111498492443557,-8.904495321954701e-4,-0.0017539793668039398
ENSG00000120437,1.838733874485738,1.5276796591436086,1.4096838213186456,8.993928599119863e-4,0.0015744625100253902
ENSG00000167508,1.8225626149725518,1.5453641950073866,1.405663865163239,8.914828977669689e-4,0.0016793274882357812
ENSG00000146278,1.782329857710402,1.6258066175241532,1.4054738975607532,-8.718035656361731e-4,-0.0019132362626593366
ENSG00000170458,1.7629360057604804,1.6578206851351025,1.4035617806697147,-8.623173141388878e-4,-0.0019819895456105567
ENSG00000180447,1.8173865489359797,1.530643806222244,1.3988904120812362,-8.88951092104212e-4,-0.0016399532061334504
ENSG00000143556,1.7090743111309443,1.7467649200603008,1.3982602178322248,-8.359715638132116e-4,-0.0021362768182159233
ENSG00000141401,1.8220341831576743,1.51833120971909,1.3980993390913188,-8.9122442218883e-4,-0.0015808124557198679
ENSG00000196136,1.7498737941473828,1.6541964418351627,1.395493437434551,-8.559281025066361e-4,-0.001982002832894082
ENSG00000112972,1.8094508574562869,1.5112115155641037,1.3893500104403682,8.850694513978883e-4,0.001584232923248783
ENSG00000188373,1.7593090337427404,1.6080977916346435,1.388206391093746,-8.605432277519885e-4,-0.001894771763510604
ENSG00000205403,1.6997783855819872,1.7239694902161948,1.3870758261910008,-8.314245822292977e-4,-0.002105799165042059
ENSG00000164330,1.7339516712920295,1.6503679451511615,1.3858172025918802,-8.481400023310459e-4,-0.0019826820997459363
ENSG00000138772,1.8051733388035853,1.499897358266947,1.3839814568865556,8.829771585502047e-4,0.0015462053949763569
ENSG00000173212,1.763565306146393,1.573822704751037,1.3812902556659856,-8.626251282721256e-4,-0.001823297025724559
ENSG00000151726,1.8005891834079817,1.4940727634785924,1.3799242563361964,-8.80734878311208e-4,-0.0015324924640046863
ENSG00000204359,1.6864726343377834,1.7222158892004806,1.3793788418498116,-8.24916246340751e-4,-0.0021059829847720327
ENSG00000169429,1.7624510734472494,1.568705738692758,1.3793076915338565,8.620801157785854e-4,0.0018133878918278894
ENSG00000000971,1.690659141452149,1.713180111415316,1.3792195388321076,-8.269640220732149e-4,-0.0020922994135209446
ENSG00000253846,1.7725612370452608,1.5469235135742863,1.3789333856442951,-8.670253713583993e-4,-0.001753961183263814
ENSG00000196743,1.7958233907866268,1.4917637343339332,1.3767148595062673,-8.784037525757525e-4,-0.0015364561528254112
ENSG00000180638,1.7963087853032829,1.4905933871093378,1.376663353023062,-8.786411770168739e-4,-0.001529208191326657
ENSG00000131386,1.6951061356746466,1.692762013800328,1.3761374254931615,-8.291392117008617e-4,-0.002061635050013221
ENSG00000167779,1.7610997272204811,1.5436049679320638,1.3718165053968356,8.614191222740391e-4,0.0017585367512622917
ENSG00000120217,1.7843527126969874,1.4938325049845327,1.3710433289124562,8.727930189533809e-4,0.001576724076219698
ENSG00000248098,1.7891683197507402,1.4778722589332904,1.3693614740514357,-8.751485107732608e-4,-0.0014863848226261845
ENSG00000154227,1.783917296784632,1.483485022869165,1.3680212402570435,-8.725800408992436e-4,-0.001533860536549595
ENSG00000137959,1.772581213701376,1.5018053300829166,1.3667978952954183,-8.670351426810057e-4,-0.0016294899707425363
ENSG00000138675,1.7525058114208123,1.5317741189689686,1.3639650904280942,8.572155196667457e-4,0.0017397744719629005
ENSG00000111912,1.7366919334728503,1.5631263110778209,1.3638186803544818,-8.494803660856466e-4,-0.0018229427020540275
ENSG00000148965,1.7491077125052037,1.5306916292082595,1.361828536699919,-8.555533835934502e-4,-0.0017408961151588317
ENSG00000130707,1.7731877788723067,1.4702721448874614,1.3586381557149807,-8.673318361782955e-4,-0.001503826659959883
ENSG00000186918,1.759992681452331,1.4961679676721598,1.3584448004107648,-8.608776251747111e-4,-0.0016337841293793463
ENSG00000163995,1.640194024977318,1.7356464289547628,1.3578656599868275,-8.022796639603347e-4,-0.0021312946422090443
ENSG00000110047,1.7662844897543892,1.480433640071714,1.357625328458198,8.63955181715833e-4,0.00156747613106632
ENSG00000104450,1.7735452404085414,1.4638992848908956,1.3571166061716817,8.675066838589978e-4,0.0014669296846791355
ENSG00000101210,1.6467829246463959,1.710017043483597,1.3545436416150958,-8.055025388957858e-4,-0.0020958169928817468
ENSG00000117519,1.7490339281862002,1.4931237573225022,1.3516747663650674,8.555172929494445e-4,0.00164250294427305
ENSG00000084710,1.7549579553380765,1.479489864127279,1.3512210540595182,8.584149541043587e-4,0.0015886021284717885
ENSG00000151572,1.7417043602349833,1.5038099350391554,1.3505717244254323,8.519321297167239e-4,0.0016826541263581611
ENSG00000183287,1.7600169658185625,1.4665196172949255,1.3504763073274635,8.608895035579285e-4,0.0015264288070835153
ENSG00000141068,1.6769768128635731,1.6330058108747683,1.3502063161718545,-8.202714882539982e-4,-0.00197658562733034
ENSG00000136720,1.7452603685343981,1.4939464226161392,1.3498472308800864,-8.536715051199078e-4,-0.0016506751024206088
ENSG00000196549,1.763363126919642,1.4529134046453094,1.3486302905338228,-8.625262349219319e-4,-0.0014417426497823312
ENSG00000174502,1.7539535051350068,1.465051888627827,1.3467887770821272,-8.579236402968995e-4,-0.0015364318665901152
ENSG00000154639,1.6064696528903377,1.7610708900236796,1.3463982104355618,-7.857838241430972e-4,-0.0021668493932550754
ENSG00000141574,1.7212631761156372,1.5289380824765226,1.346237146811932,-8.419335892535326e-4,-0.0017643253334512687
ENSG00000172986,1.7288391304956376,1.510237414050286,1.3453163804972204,-8.456392692167612e-4,-0.0017142407071277944
ENSG00000107968,1.758673777839837,1.4497604114041538,1.345235196901755,-8.602325005547489e-4,-0.0014427008316291162
ENSG00000179242,1.7441536637096846,1.4762950283581968,1.3444943410866919,8.53130174788646e-4,0.0015987289044679853
ENSG00000134061,1.6341919861573984,1.6916603948139413,1.342765061010577,-7.993438444083834e-4,-0.002072531586655831
ENSG00000068078,1.7367725579775768,1.4832336886902444,1.342354439551401,-8.495198025179063e-4,-0.0016326818929298698
ENSG00000175426,1.7532449415732794,1.448656706939537,1.3419902611270624,-8.575770556078075e-4,-0.001459244127958895
ENSG00000156113,1.696902394268905,1.5457735432866124,1.3375417781502712,8.30017828327579e-4,0.0018175045367237704
ENSG00000166272,1.673699264048163,1.5918869779343117,1.3373569727666907,-8.186683177008821e-4,-0.0019119140232049666
ENSG00000198074,1.727182191203763,1.4796178325969696,1.3361735325239192,-8.448287988223782e-4,-0.0016368370210754165
ENSG00000129422,1.569611993750536,1.7904237500364992,1.3342869867116367,-7.677553775454736e-4,-0.0022035873327044325
ENSG00000035664,1.73715901699914,1.4460418929503112,1.33255182096667,-8.497088339429893e-4,-0.001500239001249632
ENSG00000116745,1.7433352961809405,1.4326762714631436,1.3323073009318147,8.527298809112397e-4,0.0013971706749029199
ENSG00000011465,1.7400636604011328,1.4327752594667633,1.3305574829631976,-8.511296026429044e-4,-0.0014161086983841735
ENSG00000104043,1.667666582488758,1.5778632244717017,1.3303059280108163,-8.157175096497883e-4,-0.0018912100932581858
ENSG00000187193,1.5991305053739127,1.7122414680188769,1.3292676782274744,-7.821939751901269e-4,-0.002104402137661456
ENSG00000188549,1.5762590760126847,1.7561173722336465,1.3286606141086263,7.710067117427599e-4,0.0021614863024979006
ENSG00000135218,1.735797720004856,1.4306418074990033,1.327666768481512,-8.490429731493924e-4,-0.0014221936085115367
ENSG00000171617,1.7225093154795847,1.4545563026708146,1.3268893519808553,8.425431221837416e-4,0.0015675248382515784
ENSG00000143382,1.6052699636800043,1.6831288838560128,1.3247639001043654,-7.851970117039185e-4,-0.0020650507797204884
ENSG00000185885,1.5504738827378262,1.7850165628020283,1.3224394995279454,-7.583942184153367e-4,-0.0021965311923409906
ENSG00000099194,1.7228995880794933,1.4315783428621802,1.3209153333663972,8.427340189712797e-4,0.001475930637221913
ENSG00000167703,1.7260601796743757,1.4205937254568284,1.3196743179187935,-8.442799814147736e-4,-0.0013999742268224814
ENSG00000165029,1.6939525953754087,1.4792976500399404,1.3180439855145183,-8.28574972403837e-4,-0.0016785323787219045
ENSG00000197641,1.710582544029223,1.4410858007865361,1.3167868149728084,-8.367092964011727e-4,-0.0015449646358818812
ENSG00000120327,1.6952175003640793,1.4598846280226123,1.3135046063912081,-8.291936842963318e-4,-0.0016276625633689294
ENSG00000099260,1.7189949530201798,1.4095167877171006,1.3128559280493355,-8.408241173038126e-4,-0.0013472944702092042
ENSG00000162734,1.6864849011542151,1.4746103761806588,1.3127272311477087,8.249222464951321e-4,0.0016755270384716122
ENSG00000069122,1.6719646375324504,1.4977280517682403,1.311066413974889,8.178198476071431e-4,0.0017403985109109568
ENSG00000163221,1.562919547778152,1.7128323152030231,1.3097645402790452,-7.644818542768644e-4,-0.0021074766310993534
ENSG00000137747,1.708317460328453,1.406609726009382,1.306275537786453,-8.356013600457036e-4,-0.001390089546107523
ENSG00000137502,1.6476987800257024,1.528401302236992,1.3061478815372978,-8.05950517692658e-4,-0.001815605450102013
ENSG00000106537,1.7031173801310948,1.4050462706336406,1.303031044082468,8.330578081672233e-4,0.0014041611197584776
ENSG00000183023,1.6934281847216897,1.4211624710846558,1.3021085721846806,8.283184637245979e-4,0.001509632782096477
ENSG00000175906,1.5606066556926987,1.6844248779567406,1.300861051101043,-7.63350533069229e-4,-0.002071192901777945
ENSG00000170899,1.7027680585566216,1.3951920713106412,1.3001885012625574,-8.328869420433898e-4,-0.0013222727014819478
ENSG00000067798,1.6908649083953138,1.4112267329797494,1.298041922095623,8.270646703084252e-4,0.0014764596410776563
ENSG00000173391,1.5983095322058685,1.593032623837374,1.296729496377875,-7.817924067980046e-4,-0.0019393847124622911
ENSG00000121858,1.6805475895423556,1.4243681388521323,1.2959775360741823,-8.220180874186739e-4,-0.0015466154471201084
ENSG00000074181,1.6849214751362465,1.404376013881321,1.2929704022234951,-8.241575169075212e-4,-0.0014631757288911251
ENSG00000142627,1.6921388044347487,1.388950927018465,1.2927367304364192,8.276877800569517e-4,0.0013413211171683641
ENSG00000227772,1.681079079885141,1.4068543071751967,1.2915512039021866,8.222780590361255e-4,0.0014834169169682158
ENSG00000088726,1.504367336437038,1.7621080055021272,1.2912368405007482,7.358417984520465e-4,0.0021671279769032437
ENSG00000186480,1.687078177196036,1.38624671546347,1.2892608535706471,8.25212439787035e-4,0.0013504122644296978
ENSG00000135477,1.515106444259097,1.7297809880287576,1.2883652650465867,7.410946939531347e-4,0.002128921142998303
ENSG00000254656,1.6176268493913328,1.5228905994808455,1.2883355681384518,7.912412223065134e-4,0.0018215544554098725
ENSG00000116285,1.6818876038214154,1.387914122072277,1.2868913074405257,-8.226735380477669e-4,-0.0013890658924833026
ENSG00000073737,1.6826864578817566,1.3780128397207367,1.284659537623855,-8.230642871648374e-4,-0.001296548643265683
ENSG00000125730,1.680668322926433,1.37691881696598,1.2832691862058696,-8.220771425897886e-4,-0.0013029223835549627
ENSG00000171298,1.6798871234192718,1.3754969818668867,1.2824622279312512,-8.216950289687492e-4,-0.001290938914943854
ENSG00000172548,1.4999940757596308,1.736606894820658,1.28199700780956,-7.337026746330032e-4,-0.002136637773686125
ENSG00000227746,1.5436229107761565,1.6473544215361897,1.2816592451997597,-7.55043154212255e-4,-0.002024200631131463
ENSG00000205426,1.4934512090128875,1.7481599150835911,1.2815545010909108,7.30502316105306e-4,0.002150030950935444
ENSG00000131737,1.6356708417269807,1.459594056753059,1.2810931197097046,8.000672074565e-4,0.0016908716386348174
ENSG00000229644,1.5257186404521275,1.6798172666456999,1.2806767728696455,-7.462855122746095e-4,-0.0020671285507679
ENSG00000178573,1.6520279791242327,1.4182753898767992,1.2788514240038154,-8.080680893610673e-4,-0.001574131943470669
ENSG00000074416,1.556924715561758,1.6100772306229176,1.2788465454741917,7.615495597416899e-4,0.0019723337742288006
ENSG00000227231,1.6364937450479202,1.4443280633170243,1.2774301660604568,8.004697199579123e-4,0.0016569184509440927
ENSG00000230128,1.6364937450479202,1.4443280633170243,1.2774301660604568,8.004697199579123e-4,0.0016569184509440927
ENSG00000235030,1.6364937450479202,1.4443280633170243,1.2774301660604568,8.004697199579123e-4,0.0016569184509440927
ENSG00000237155,1.6364937450479202,1.4443280633170243,1.2774301660604568,8.004697199579123e-4,0.0016569184509440927
ENSG00000180287,1.6591316755182133,1.3966927794237392,1.2768983739883528,8.115427704469942e-4,0.00149479525793961
ENSG00000138061,1.6713037951411718,1.3688151474517976,1.2760027362283934,-8.174966051105044e-4,-0.0012896179381893724
ENSG00000189221,1.6713702823322687,1.3676146183669313,1.275715641799933,-8.17529126458905e-4,-0.001267696143960688
ENSG00000169247,1.6480648197961882,1.411465465261266,1.274866156130964,8.061295613055413e-4,0.001560793745870987
ENSG00000144821,1.6580179780098896,1.379640133481939,1.2717028772156014,8.109980197351119e-4,0.0014295207534816697
ENSG00000132746,1.661496806027306,1.3693637032210022,1.270825313257547,-8.126996434029748e-4,-0.001361051686728235
ENSG00000165799,1.6509232930347346,1.3882628233870142,1.2701718596525808,8.075277464679901e-4,0.0014819505660880242
ENSG00000134317,1.6541097057720238,1.357802084484942,1.263701667388998,-8.090863389888638e-4,-0.0013118124557167095
ENSG00000187210,1.6457522682272063,1.372582605802643,1.2631427468814322,8.049984066571274e-4,0.0014328509211494062
ENSG00000168032,1.6410855427144224,1.3789787752041762,1.2623306827942595,-8.027157383147383e-4,-0.0014694357713751203
ENSG00000164442,1.6475663782950374,1.3623484023636365,1.2613726250763173,-8.058857551009352e-4,-0.0013771144958089783
ENSG00000174099,1.6225376514221619,1.4112340790343438,1.2609428579679582,7.936432775164902e-4,0.0015938525523893562
ENSG00000082074,1.649857645570851,1.3514895975109578,1.2596934451010375,-8.070064988130143e-4,-0.0012764807685328422
ENSG00000143590,1.6484965665767106,1.3513681812172031,1.2589217056575115,-8.063407446513642e-4,-0.0012881026303545049
ENSG00000113369,1.6481670566272755,1.3482798327109566,1.2579113657498235,-8.061795691273233e-4,-0.0012417084463958077
ENSG00000168916,1.6480694258378243,1.3477901594895327,1.2577265274706444,-8.061318142911512e-4,-0.0012280407794844237
ENSG00000186407,1.490985136523989,1.6578099764046832,1.255892197728762,-7.29296068687277e-4,-0.002040436992062356
ENSG00000185100,1.6411417308432914,1.3496146452882034,1.2544560285860216,-8.027432220102409e-4,-0.001322775784864816
ENSG00000227300,1.4822860172051224,1.661517410570842,1.2521667440206585,-7.250410071411362e-4,-0.0020451416121988293
ENSG00000143546,1.477594157256776,1.667864288849581,1.2513277624362398,-7.227460446151261e-4,-0.00205295255186897
ENSG00000132274,1.637324572305264,1.3392170734585565,1.2495842015582326,-0.00080087610835018815,-0.001227903216743272
ENSG00000198853,1.6027041535986628,1.4067614168742901,1.248969367422631,7.839419789343209e-4,0.0016050191122982554
ENSG00000276600,1.631515336056796,1.3445569265552446,1.247867392575125,-7.980345956789348e-4,-0.0013358390069520129
ENSG00000100342,1.530050458038725,1.5463075145832514,1.2470865367088804,-7.484043647425431e-4,-0.0018876194262617137
ENSG00000175040,1.538720831288582,1.5264903887802057,1.2464594660340327,-7.526453655213394e-4,-0.0018564602824441738
ENSG00000078900,1.6097168095134324,1.3811289706182308,1.2458766206079968,-7.873721287489739e-4,-0.0015315299317195242
ENSG00000160271,1.6278694317409756,1.3349464035411482,1.243300437594328,-7.962512488036356e-4,-0.0012775361628587097
ENSG00000211448,1.485567438323961,1.6210522157434277,1.2430548250019768,-7.266460717813213e-4,-0.001994252615343854
ENSG00000221869,1.5449771354837585,1.493109950106593,1.2408701782445746,-7.557055556884199e-4,-0.0018031645096996953
ENSG00000103187,1.6257036418940392,1.3295063255980044,1.2406599026082024,7.951918807507413e-4,0.0011672155675384725
ENSG00000171587,1.6202504696629358,1.3364320162516656,1.2395633587884942,7.925245321819354e-4,0.0013342425705340777
ENSG00000106991,1.6180798781240522,1.3232232225834444,1.2348287882922442,7.914628154436155e-4,0.0011639150358041975
ENSG00000147100,1.5970789100954366,1.363463545959695,1.2342586261802122,7.811904639313773e-4,0.0014999839887006364
ENSG00000204103,1.6173745611264208,1.3225140358481002,1.2342548866809357,-7.911178187693024e-4,-0.0011954942309575225
ENSG00000180871,1.453389104961051,1.6531226247665294,1.2342160257237242,-7.1090645678208e-4,-0.0020346813959551575
ENSG00000103811,1.6160195793677063,1.3241603050088004,1.233962339372228,-7.90455046991391e-4,-0.0012555200610969938
ENSG00000156804,1.6163335050489387,1.3219675366794454,1.2335424793631733,-7.906085996724838e-4,-0.0012094742621449734
ENSG00000187678,1.6162023515993744,1.3219490313443445,1.2334662824540463,7.905444476612941e-4,0.001152652299435688
ENSG00000175505,1.586494802510414,1.373266647069946,1.2311506661487328,7.760133847887135e-4,0.0015417293295757533
ENSG00000157680,1.5365745566108893,1.4668328024633468,1.229233546484351,7.515955430607254e-4,0.0017641079662639452
ENSG00000117472,1.601469048772671,1.3331816201109608,1.2284901840411753,7.833378434054367e-4,0.0013834621574857825
ENSG00000115705,1.4856455254136556,1.565753797485629,1.2282102509683965,-7.266842670698822e-4,-0.0019219913477801654
ENSG00000011198,1.6068327992524274,1.3139081466825895,1.2262140065973628,-7.859614524827381e-4,-0.0011887478914096837
ENSG00000184792,1.4681000648408784,1.5935173784334087,1.2261575125423139,7.181021322748529e-4,0.001959950840356689
ENSG00000049192,1.5929810112688187,1.3415178798570162,1.2261254791730751,7.791860297952344e-4,0.0014370103073555484
ENSG00000168209,1.600252849967976,1.3242258022625637,1.2254187899396467,-7.82742955512004e-4,-0.0013431470099845308
ENSG00000250722,1.6023564272714137,1.311130099669229,1.2230354973430897,-7.83771893105006e-4,-0.0011296627484083635
ENSG00000067064,1.5988568598177282,1.3160342979988982,1.2224555329389453,7.820601250105039e-4,0.0012977777242103123
ENSG00000157557,1.477464439772541,1.559768888443494,1.2221567935203108,-7.22682594987779e-4,-0.0019149357503221083
ENSG00000284690,1.4289885047600197,1.6515912861798736,1.2205544809878843,-6.989712192238377e-4,-0.0020321383418227404
ENSG00000165507,1.4670313032212612,1.5644517758196503,1.217752388473471,-7.175793613709337e-4,-0.0019222318704256185
ENSG00000146233,1.5952576928844977,1.3043665110058484,1.2173601166192984,-7.802996391205683e-4,-0.001172320934879282
ENSG00000213903,1.448958088472758,1.595929770317121,1.2164130477600341,-7.087390824561799e-4,-0.0019639188657811653
ENSG00000285456,1.448958088472758,1.595929770317121,1.2164130477600341,-7.087390824561799e-4,-0.0019639188657811653
ENSG00000164211,1.593150430981436,1.3043534441059241,1.2162123759619692,7.79268899253382e-4,0.0012222926960048222
ENSG00000213190,1.5412143544758847,1.4051965350917988,1.215159715044813,7.538650400929585e-4,0.001653134472508044
ENSG00000281178,1.5618445497025817,1.356560234137611,1.213268256707749,7.639560328912889e-4,0.0015295354960455417
ENSG00000154734,1.5743207210780021,1.327426999994956,1.2121996934732353,7.700585905315181e-4,0.0014258520900780054
ENSG00000133048,1.393698760909906,1.684382265036839,1.2102202015569548,-6.817096980829428e-4,-0.002068097793486664
ENSG00000144810,1.5448725589981969,1.376177663071153,1.2093338684336095,7.556544034549543e-4,0.001591937547084644
ENSG00000101333,1.5155808290202653,1.4310204820045331,1.2081930634231797,7.413267331149548e-4,0.0017137729878939525
ENSG00000278468,1.4259309969064085,1.6081017398498643,1.2071863942053145,-6.974756788572732e-4,-0.001979397804617017
ENSG00000197353,1.4347606466568126,1.5892106068766263,1.2068950971277381,-7.017945876734053e-4,-0.00195588754032948
ENSG00000108840,1.579437454069846,1.2914491023681909,1.205292363477662,-7.72561374203912e-4,-0.0011632959533276472
ENSG00000115008,1.5767164254157522,1.2901631190061362,1.203468669539619,7.712304182798024e-4,0.0011959015853854264
ENSG00000164400,1.4802119781208003,1.4840197127682015,1.2032561250592044,7.240265177854432e-4,0.0018088598563369665
ENSG00000143162,1.5752758220139218,1.288432194828978,1.2022204509485506,-7.705257657841096e-4,-0.0011802849892089008
ENSG00000150593,1.5752649871811377,1.2881458516259228,1.202137480832592,-7.705204660659831e-4,-0.0011364601275395288
ENSG00000105835,1.4132493696263442,1.6130473558589629,1.2016318099616705,-6.912726251222977e-4,-0.001985260365188088
ENSG00000114796,1.5744730587670066,1.2874857200827974,1.2015297562829956,-7.701331045390574e-4,-0.0011366235639489188
ENSG00000119138,1.5696939422404237,1.285014160207777,1.1982693695462105,-7.677954615879271e-4,-0.001094895051089381
ENSG00000090539,1.4136750959925706,1.5973691159925036,1.1976422115422973,-6.914808636604426e-4,-0.0019661716974972375
ENSG00000163235,1.5659237265753552,1.2901419865032204,1.1976026490107725,7.659513094261908e-4,0.0012796807773101104
ENSG00000142871,1.55885547709083,1.3035912473780389,1.1973853544627602,7.62493966736925e-4,0.0013716589412490947
ENSG00000108950,1.4294802567838445,1.5575975642102564,1.1955172991606051,-6.9921175335725e-4,-0.001916082844854862
