ensembl_gene_id,Comp 1,Comp 2,Comp 3,Comp 4,Comp 5,VIP_SCORE,combo_Y_cytoplasm.1 comps,combo_Y_cytoplasm.2 comps,combo_Y_cytoplasm.3 comps,combo_Y_cytoplasm.4 comps,combo_Y_cytoplasm.5 comps
ENSG00000067064,1.689922476484878,1.549752673954058,1.5254640209404746,1.5113546391079007,1.5068051329250238,1.6411959096904034,8.531312618588077e-4,0.0016489096952731935,0.0020741651594841522,0.002225872461157166,0.002154533116629965
ENSG00000141574,1.626946333306162,1.6975278849962174,1.6685471468176958,1.6519048369853275,1.6463141968665296,1.6401732941080602,-8.213387286244943e-4,-0.0020576207739248934,-0.0025136942786548665,-0.002771083999422463,-0.002825082716482154
ENSG00000101255,1.6914366614169352,1.5342544438755583,1.5050856250600955,1.4905485113500108,1.4856191983402776,1.6373653627831917,8.538956747355809e-4,0.0015943571706017027,0.0018073379594198307,0.0019689100824659563,0.001962548583278871
ENSG00000112972,1.6834361959880193,1.5486522777603107,1.5188186887353636,1.5038116251122033,1.4987370561532234,1.635937289666822,8.498567633288127e-4,0.0016576769649126553,0.0018422434977018007,0.0019694200807824323,0.0019762333832922916
ENSG00000100522,1.6843803863552087,1.539338452746668,1.520766684694869,1.5081874511830793,1.5030456656280207,1.6346365647425216,8.503334232529239e-4,0.0016264261854053623,0.0021659947196199514,0.0025620402194514442,0.002705868179812094
ENSG00000122378,1.6685834208808215,1.5645540113592944,1.5443119027094132,1.531632491553574,1.5267868694143947,1.6308727908876894,-8.423585692130294e-4,-0.001727936516204063,-0.0022659612268693813,-0.002664872086240772,-0.002900604894138784
ENSG00000165799,1.657180505116825,1.5809946640030375,1.5508067850164189,1.5365577120744143,1.5313902784850548,1.6270362863918286,8.366019833045189e-4,0.0017858958799298053,0.0018538041641449603,0.001812311195084604,0.001841385380446503
ENSG00000151572,1.6469486600562957,1.6052645555185212,1.5741852547447597,1.5592610397086253,1.553985693222133,1.6269321555088172,8.314365943537842e-4,0.0018547129698825025,0.002046402650677383,0.00208484892445178,0.002131478741086657
ENSG00000147100,1.6438866198154727,1.6118240558923222,1.5820506174879336,1.568937672804409,1.5635865527718225,1.6268468992560579,8.298907706305863e-4,0.0018724551362156714,0.0021938872507589113,0.002249404264331246,0.0022672336438772736
ENSG00000197641,1.6614829267511328,1.566930303371517,1.5379255275849766,1.5230334633981972,1.5178441662405844,1.6259690540502878,-8.387739944168635e-4,-0.0017445388741950778,-0.002036459149413722,-0.002142710350070127,-0.0021676708788008806
ENSG00000118849,1.6366207012213836,1.6255965481064756,1.5942086814953058,1.58018220900467,1.5748595869244568,1.6256790221222834,-8.262226838485036e-4,-0.0019090568604955283,-0.0020379732511074276,-0.0022029051466874857,-0.002217692669034523
ENSG00000153094,1.668357048828034,1.539413540728689,1.5238256264497099,1.5138303030102618,1.5089176729144627,1.6236705828089681,-8.422442887784348e-4,-0.0016569042104546505,-0.0022545797008320704,-0.0027270936543002285,-0.0028102387129155175
ENSG00000186480,1.678435654098392,1.5116712260090972,1.4842898183131994,1.4694656611749943,1.4657137663456261,1.6216961041548532,8.473323169878485e-4,0.0015427617370785346,0.0018244889659837194,0.001962701912268769,0.0018344583677508764
ENSG00000049192,1.649059402174261,1.5715469885229596,1.5480574507755276,1.5354319611987566,1.5307237675697156,1.6190235738723415,8.325021699121992e-4,0.00177295239937453,0.0022538705349245906,0.002391952866890135,0.0023230873793567176
ENSG00000119950,1.6609925568473967,1.536113719471695,1.516886491363948,1.5103063802313255,1.5078108925490628,1.617402881753686,-8.385264387445924e-4,-0.0016599972999538145,-0.0021930065065410773,-0.002674678178893846,-0.003099423535571605
ENSG00000186918,1.642760043624204,1.5807580047805534,1.550132477796038,1.5359531738681196,1.5346655579263127,1.6168436416186045,-8.293220360400883e-4,-0.0018029563139545443,-0.001979124590300586,-0.0021516168139795286,-0.0025295030978779837
ENSG00000054654,1.6362009844292615,1.594375606865285,1.5700618425457284,1.5546368386978249,1.5512277583647636,1.6166082854723969,-8.260107963084129e-4,-0.0018416811415703958,-0.001683098541922215,-0.0015623861301242924,-0.00129908720068228
ENSG00000138675,1.6365902916219681,1.58315471905296,1.584955392026118,1.569185199996554,1.5708675653575497,1.615264394314214,8.262073320319069e-4,0.0018156755085152127,0.002691132866672988,0.0031747388402239953,0.003771016727022092
ENSG00000134215,1.6581654224546143,1.5357744621072498,1.5063127750361982,1.492370959576942,1.4876706681114122,1.6144556656830151,-8.370992036107206e-4,-0.001663853152525199,-0.0018662777978402454,-0.0020453793730157194,-0.0020085176558335294
ENSG00000145555,1.629574482978797,1.5858187573001281,1.5664796132188754,1.5542400183185288,1.548940435665302,1.6098229081761175,8.226655093956646e-4,0.001829491827104986,0.0024149599369578992,0.002596521645086024,0.0026528694847737524
ENSG00000099194,1.6583392334123277,1.516765901810432,1.487557592447935,1.4730588016239827,1.469530154507536,1.6089838402212089,8.37186949388259e-4,0.0016052542233385223,0.0017838187629633637,0.001836537311838828,0.0016628800876229508
ENSG00000254656,1.556858198221617,1.7358557807387374,1.790369392816778,1.7743496659309153,1.77427451231788,1.6076467763277926,7.8595581611931e-4,0.002161355473554149,0.003627313563523917,0.004504473531335893,0.005227641387351897
ENSG00000162734,1.616174744738501,1.6125661531015805,1.5820391567681817,1.5697337445519606,1.5647186413198146,1.6075875440171028,8.159008585003763e-4,0.0019003938644657386,0.001966931586380066,0.001871676508712116,0.0017446475274540754
ENSG00000180447,1.6458689618324795,1.5381118262169102,1.5104994508676737,1.4956593966401313,1.4906220561164731,1.6066043581277603,-8.308915253811372e-4,-0.0016904043258593687,-0.0016459211928027695,-0.0016578037169006743,-0.0016219498077893254
ENSG00000187720,1.6584096100103451,1.5067654723050579,1.4793172946804964,1.4645211675198488,1.4595727831457075,1.6061801056291465,8.372224779268206e-4,0.0015717950514628817,0.0015282546512665422,0.0015009098018562345,0.00145771672003485
ENSG00000144821,1.640714272821934,1.5454580731521097,1.5268466523947006,1.5123257788139306,1.5096995895969316,1.6057499405320932,8.282892602469377e-4,0.001717796648582814,0.0022779352190123977,0.002633541679778696,0.002503082852114225
ENSG00000168032,1.6403824802851346,1.5431855651822557,1.515395412809889,1.5013515989101014,1.4967018897435156,1.60426083864751,-8.281217599091804e-4,-0.0017122831758756459,-0.002034976773418554,-0.0021337952303578035,-0.002276475766686181
ENSG00000174099,1.6134536400214705,1.6067819477923486,1.5759431999690028,1.5628340552746698,1.558513099418471,1.6039358449072665,8.145271508107082e-4,0.0018908162100528996,0.0021350322327142856,0.0021511377470909573,0.0023189849872044003
ENSG00000196549,1.662131291778791,1.4873898377037087,1.4592753374845535,1.4447243282654758,1.4398619721878978,1.6030459290346857,-8.391013114872544e-4,-0.001489616091481254,-0.0014914765737945258,-0.0015071878091845222,-0.0015522435565136071
ENSG00000198853,1.6024324190749013,1.6257380799532055,1.59464084809087,1.5821827552740393,1.5769584335476086,1.6017813218308827,8.089632576356028e-4,0.0019385788014454602,0.00220320224466004,0.0022127096056793753,0.0022833917004841803
ENSG00000170340,1.59211702331341,1.6389550706766751,1.6484157620890008,1.6323141277471733,1.6344146689462848,1.6009749777732494,8.037556894039055e-4,0.0019719688598035007,0.0029818644549812093,0.0035603926799915326,0.0033020013956035627
ENSG00000120437,1.6546784712854867,1.495207366585537,1.4683472254578902,1.4558437670813726,1.4513150639939345,1.600254932541858,8.353388701680022e-4,0.0015393114178999185,0.0018301132795458263,0.00208295261630463,0.0020669952564124684
ENSG00000114019,1.586782906944308,1.648031497319271,1.6165710722702016,1.6004300750677747,1.5957484258768388,1.597249774850216,8.010628431389458e-4,0.0019927677899311104,0.002095480854450542,0.002137165635335559,0.00200743354284334
ENSG00000120875,1.6393099041807775,1.5120495932239413,1.4881356099862175,1.4733924465756287,1.468566798553972,1.5945572912378752,8.275802864285428e-4,0.0016263671328145368,0.0014711606998742846,0.0013633754657164277,0.0012561786794436482
ENSG00000248098,1.6497292821866238,1.4811077123365983,1.4573243835388088,1.4428153940102044,1.4378955009405061,1.5927647931875206,-8.328403484903254e-4,-0.001498078913881114,-0.0013367561958072315,-0.0012692128408507831,-0.0012511564092189105
ENSG00000173166,1.6110170320588317,1.5699816720598858,1.547420541181392,1.5320077094857494,1.5276769472572518,1.5918443131191566,8.132970669135195e-4,0.0018136631048888954,0.0016253650334340317,0.0015077406094835691,0.001618496839694372
ENSG00000082074,1.6499625010038006,1.4683921854186162,1.4705295379397412,1.4571115045543386,1.4525790250597521,1.5908645215806998,-8.329580854081756e-4,-0.0014433470213530562,-0.002210949871996044,-0.002693211793358375,-0.0027561540607918215
ENSG00000138772,1.6418826787055345,1.492078078619695,1.4671154681783314,1.4526660120485657,1.4479819734484964,1.5904182227952686,8.288791119115613e-4,0.0015572598609732272,0.0014330189940566212,0.0013992915060989546,0.0013066720102827552
ENSG00000178922,1.637131795603115,1.5016182095400488,1.4770185823717703,1.4649410900778,1.460334567038731,1.5899817865095296,8.264807019534066e-4,0.0015982750304538453,0.001981479171329996,0.0020738497914127327,0.002008002442558004
ENSG00000120217,1.6398583214230222,1.4913390897530179,1.4674325529730434,1.45276745373867,1.447897704541681,1.5888396492146304,8.278571464031345e-4,0.0015591048292458937,0.0019486401090734885,0.0021632257542885465,0.002191666764954794
ENSG00000164211,1.6454726960770174,1.4661689473439823,1.4525632706095726,1.4380469815476828,1.4332579892881903,1.5860227430897629,8.306914767347093e-4,0.0014474430327694836,0.0020109521044264014,0.0023005436728598568,0.002347558419761581
ENSG00000141401,1.6394008208121276,1.4818093216476367,1.4538039818438881,1.439570222384214,1.4356998668921739,1.5854662573778335,-8.276261842856973e-4,-0.001526584297290778,-0.0017422546824531586,-0.0018934938349104873,-0.001787494258969303
ENSG00000175426,1.6424530029621947,1.4704542719068763,1.442225853687427,1.4278478547027311,1.4243737642279972,1.5842463842838672,-8.291670313040327e-4,-0.0014747774604531336,-0.0016428395796929075,-0.0017167398842493754,-0.0015597452006665302
ENSG00000068078,1.6101737092268111,1.5412439831887903,1.5209112386606234,1.5065995197061604,1.5016425404313054,1.582948240657264,-8.128713284066665e-4,-0.0017476714479905345,-0.001516923671985181,-0.0013300678337636773,-0.0013332974609513008
ENSG00000138061,1.6431631701026386,1.4597562484102378,1.4438547038983511,1.4308892064756458,1.4260145372013668,1.5824053032302559,-8.295255482165467e-4,-0.0014253594662046814,-0.0019448189231345023,-0.0023003601715950867,-0.002434441356188214
ENSG00000159176,1.6049946452338477,1.5273491863352215,1.4987182134708714,1.4877793948680216,1.4828574514282211,1.5747772752553904,8.102567579390585e-4,0.0017201086313233306,0.0017452112938649903,0.001622235386333949,0.0016414137148293144
ENSG00000157680,1.5158213244012158,1.7181704761052417,1.756968777093012,1.7395454463906779,1.7398979075072394,1.5725894900745845,7.652389841744734e-4,0.002149570232241241,0.0034897811288991105,0.004227532405626263,0.004909205493107224
ENSG00000164442,1.6252303351562358,1.4698472060093488,1.4420474747736576,1.4297049374617916,1.4267765020496452,1.5720620958560445,-8.204724334616302e-4,-0.0015164603604264477,-0.0017293571750627336,-0.0017461785448540882,-0.0015362908721716466
ENSG00000196220,1.6271932994242946,1.4538372496021625,1.451547778570805,1.4372653590388815,1.4324340137884082,1.5702829757440522,-8.214634056549086e-4,-0.001448655907029244,-0.002161818885894615,-0.002506471664121004,-0.0026663618721490755
ENSG00000227231,1.572666122109309,1.5882949298471063,1.55795182759927,1.5451399478930974,1.5416291819871104,1.569898528710621,7.939362023449118e-4,0.0018881779174829056,0.0019805321007621756,0.001914496042332377,0.002104829054518565
ENSG00000230128,1.572666122109309,1.5882949298471063,1.55795182759927,1.5451399478930974,1.5416291819871104,1.569898528710621,7.939362023449118e-4,0.0018881779174829056,0.0019805321007621756,0.001914496042332377,0.002104829054518565
ENSG00000235030,1.572666122109309,1.5882949298471063,1.55795182759927,1.5451399478930974,1.5416291819871104,1.569898528710621,7.939362023449118e-4,0.0018881779174829056,0.0019805321007621756,0.001914496042332377,0.002104829054518565
ENSG00000237155,1.572666122109309,1.5882949298471063,1.55795182759927,1.5451399478930974,1.5416291819871104,1.569898528710621,7.939362023449118e-4,0.0018881779174829056,0.0019805321007621756,0.001914496042332377,0.002104829054518565
ENSG00000180287,1.5963797403370474,1.525819329528281,1.5109980100494893,1.4964749033660716,1.49139735059055,1.5690630966664518,8.059076562567798e-4,0.0017273027229122188,0.0014035321143480578,0.0011799292712672,0.001128644313936074
ENSG00000087086,1.6298653366347973,1.440373699019747,1.4174911762065328,1.4035653412726865,1.39954557835554,1.5668920546571274,-8.228123423717406e-4,-0.0013757774962614992,-0.0017328400157621405,-0.001954982790196472,-0.0018973806151497221
ENSG00000276600,1.6197612830523251,1.4615072060840864,1.4508817819383713,1.4366454623905216,1.4321889698550854,1.5667988696972979,-8.177114669749982e-4,-0.0014989116046514408,-0.0021154912657714783,-0.0024768208332584312,-0.0027043913278403412
ENSG00000170458,1.523299038516659,1.6961606587539284,1.6633019973258814,1.6466656234959307,1.6413840306033072,1.5667648732795225,-7.690139926543872e-4,-0.002111050475341609,-0.0023059190444323185,-0.002404169430943025,-0.0023420846524091743
ENSG00000177627,1.61152642213498,1.4751675880536894,1.447321787115526,1.434478586287671,1.4295929697700955,1.5639807585565348,8.135542246260713e-4,0.001563858025631692,0.001789735462020383,0.001824186847009911,0.0018489671324629486
ENSG00000128595,1.608060696859908,1.4738792292783596,1.4454299121230083,1.4367050502891592,1.4321032561985998,1.561240621892694,8.118046067481387e-4,0.0015664996863505028,0.0017312565383792947,0.001659217901383757,0.0015498123613006541
ENSG00000142871,1.595119312453396,1.5036976044168449,1.4787090515152495,1.467056080998987,1.4636036710076863,1.561096253673509,8.052713487066855e-4,0.001673171230704252,0.0015644646498070142,0.0013878656798622224,0.001522007639784614
ENSG00000179242,1.5953236726469957,1.501660896232658,1.4763111431282492,1.4649684455049865,1.4653766814326654,1.5606507475843412,8.053745167941363e-4,0.001667531893988409,0.0020428420884668606,0.002365684312430032,0.0028407519776027217
ENSG00000116745,1.616520983407743,1.4395359099286857,1.4120005497548669,1.3997250181278182,1.3959891928525863,1.5570263622788068,8.160756517449806e-4,0.0014182127066424415,0.0015883363273842864,0.001767651977093683,0.001673626544250331
ENSG00000197442,1.554950832590258,1.5769334461393365,1.5487238795691634,1.5336166618769576,1.530019684683794,1.5541879712973379,-7.849929120390636e-4,-0.0018798875833853047,-0.0018646563339934229,-0.00181381517883412,-0.0015917441305081193
ENSG00000197646,1.6151838571700183,1.4298262799306054,1.4069767735698826,1.3939699892938713,1.3893680511606679,1.55349907843248,8.154006242154176e-4,0.0013760958035963769,0.0017288406633203294,0.0018476681872413065,0.001829022920834117
ENSG00000255071,1.5757293538511907,1.5230911952666124,1.4999719404939797,1.4857079902791628,1.4815975612039403,1.5532467184969623,-7.954826275790169e-4,-0.00174539840104243,-0.001588005749621994,-0.0015630577394604311,-0.0014003931959036397
ENSG00000139629,1.5903129320488214,1.4801220953471386,1.4595974371715252,1.4485063278117543,1.4444391089009032,1.5510681002365665,8.028449217926785e-4,0.0016164216624728618,0.002093460994128274,0.0022206896396673084,0.0024098314716457965
ENSG00000103647,1.6053277413384235,1.4442482553130327,1.41709272384631,1.4041147601861383,1.4000200847499178,1.550560941155385,8.104249163628744e-4,0.0014695140831781604,0.001685630280726732,0.0017279234743928181,0.0018700745206333043
ENSG00000131737,1.54378274840269,1.5885141521759878,1.570275850767164,1.5550033164780266,1.5501671487322284,1.5503845987433866,7.79354877225003e-4,0.0019108002332028538,0.0025376931800833594,0.002823517365339854,0.0028117849150399474
ENSG00000196743,1.6076551274827409,1.4366481968729583,1.4131846052344572,1.3992209882948716,1.3947754340525542,1.5501613739279592,-8.115998613119849e-4,-0.0014324026657557033,-0.0012829553484112787,-0.0011764343643122848,-0.0010523821992134792
ENSG00000113369,1.6102109625180419,1.4177988653346338,1.391526410040583,1.377843894663268,1.3731774037506776,1.5462261779127144,-8.128901351553773e-4,-0.0013298359113160536,-0.0015436616853526427,-0.001688651099515208,-0.0017110630216817817
ENSG00000135373,1.6106958813766912,1.4156846595199548,1.393284803958236,1.3796304143825722,1.3749621504739393,1.546191025010882,-8.131349389517261e-4,-0.0013146175210292477,-0.001661179684404824,-0.0018096937237855556,-0.001831550741692868
ENSG00000137267,1.5978486280831599,1.4458209404997797,1.4178562936895787,1.4062321556525113,1.4018945260719822,1.5457568233901584,8.066492015488315e-4,0.001493571641570031,0.0015732104854461863,0.0015100431895364612,0.001592053674565626
ENSG00000177494,1.6084599120337533,1.4187241282056766,1.3965273236978988,1.3830989314573323,1.3788171138297882,1.5455388821196832,8.120061443628844e-4,0.0013426939464319977,0.001155499461321412,0.0010083522896339918,0.0010579604353863875
ENSG00000138623,1.5472181085813355,1.565444071962175,1.5354793022754492,1.526886772966208,1.5216823966810662,1.5454226599636594,7.810891657529853e-4,0.0018633076396882267,0.0021151757848350263,0.0020701484539025167,0.0020453547069229135
ENSG00000288455,1.5472181085813355,1.565444071962175,1.5354793022754492,1.526886772966208,1.5216823966810662,1.5454226599636594,7.810891657529853e-4,0.0018633076396882267,0.0021151757848350263,0.0020701484539025167,0.0020453547069229135
ENSG00000113916,1.5887926186005368,1.4603133880241361,1.4406225275839184,1.428313965469345,1.4241960254051251,1.5441823464939464,-8.02077415029141e-4,-0.001560554490469034,-0.0013300348448031113,-0.0013042960405440574,-0.001429493786744904
ENSG00000173432,1.580779681449701,1.4743425133102728,1.4654927391034156,1.4510200004904568,1.4467376677016437,1.543325400676613,-7.980322074661839e-4,-0.001615409289764279,-0.0012098422474895588,-0.0010243862645948093,-8.334313519803494e-4
ENSG00000288411,1.580779681449701,1.4743425133102728,1.4654927391034156,1.4510200004904568,1.4467376677016437,1.543325400676613,-7.980322074661839e-4,-0.001615409289764279,-0.0012098422474895588,-0.0010243862645948093,-8.334313519803494e-4
ENSG00000143365,1.5895948792519186,1.4517991665451693,1.4438488614860867,1.4294295363741327,1.4255382781632955,1.5429299426651564,-8.024824239282928e-4,-0.001531915221821339,-0.0011100054261822406,-8.761062906340734e-4,-6.422927167899289e-4
ENSG00000174738,1.6016014132171528,1.4214782345172212,1.4144895657856977,1.4003431317974815,1.3960127629649612,1.5424863332929857,-8.085437371629788e-4,-0.0013828181860654548,-0.0020143317422680277,-0.0023531420073145083,-0.0023677338541937373
ENSG00000170899,1.6007944643774954,1.4096670826363011,1.3858792954692998,1.3720183129837324,1.3679243679363648,1.5373763492855026,-8.081363615043837e-4,-0.0013230077362305478,-0.0011839886416884732,-0.00110611752814425,-9.634787199983532e-4
ENSG00000151726,1.5939688671662997,1.4225186887721013,1.3993909916111622,1.3854719958534323,1.3854203792414008,1.5364410595741649,-8.046905641718104e-4,-0.0014120317046450329,-0.0012598934352156083,-0.0011607502397708751,-7.975569390920417e-4
ENSG00000150593,1.601088455437404,1.402327650238312,1.3803000245290316,1.3665557777190467,1.3625053334581148,1.5355348853667241,-8.082847783503664e-4,-0.0012732356214987493,-0.0016156064873334146,-0.0018133038989458171,-0.001999407502977999
ENSG00000131711,1.5476094780767522,1.5232876977242114,1.5101371924918772,1.5005393574280304,1.4955267673234052,1.5343175935286921,7.812867425981508e-4,0.0017755798331677412,0.002433325267656158,0.0026217903064668854,0.0027380537144739074
ENSG00000089327,1.5938049110107242,1.4102043864149743,1.3864359043011352,1.3744959328681388,1.3718562017957447,1.5326900688979785,8.046077934389266e-4,0.001354289295175887,0.0016659827152207816,0.001740464021736987,0.001549250018992843
ENSG00000154227,1.5871009907752602,1.4209760122428416,1.3935082739045812,1.380736901654537,1.3795772974190896,1.5309112485291811,-8.012234228482835e-4,-0.0014253956429244813,-0.0014919098021607326,-0.0015976421782377755,-0.001920268033181617
ENSG00000099260,1.5882626597899387,1.3977902150958375,1.3746698199695975,1.363311623374341,1.3587188830995776,1.5251835389682502,-8.018098735086808e-4,-0.0013076055477481952,-0.0016235705995765294,-0.001890969841856621,-0.001947005216865879
ENSG00000176406,1.5498673298580514,1.4835866316877624,1.459057861568044,1.45037691207536,1.4487784277451277,1.5235218601491765,7.82426584198031e-4,0.0016823784660966897,0.0020766203257882527,0.0024476065433775293,0.0028602499482130207
ENSG00000152409,1.5873565306184851,1.3900139664738227,1.3688663637567318,1.355335841423573,1.350994495824328,1.522325142265941,-8.013524281913919e-4,-0.001260187487741773,-0.0016164826622917287,-0.0017787334828444131,-0.0017548296216133995
ENSG00000180638,1.57613296057766,1.416884438421506,1.3899197362626248,1.3779056615380567,1.3748887354289385,1.5220451418173455,-7.956863822012784e-4,-0.0014385284749848571,-0.0014580527186840492,-0.0015579687354023495,-0.0013955864241934775
ENSG00000134824,1.5657251529313407,1.4402442651857381,1.4133920847475976,1.4034549777931633,1.3988356031808993,1.521676013516176,7.904321612568021e-4,0.0015413935094700547,0.0017859343569876008,0.001780570888520334,0.0017160991768733174
ENSG00000198074,1.546107567613263,1.4778422120307761,1.4742825894208174,1.460931465835299,1.4560981407990479,1.5203804575533952,-7.805285262972583e-4,-0.0016730855839944192,-0.0012098006106902343,-8.85400078172412e-4,-7.133042060797872e-4
ENSG00000101333,1.4672061958464515,1.6569276108722386,1.6437150629985475,1.6275980946043962,1.622624116201897,1.5170913418971066,7.406963873710837e-4,0.002070840558276883,0.0028428074620467127,0.0032106085391678096,0.0034625190107463247
ENSG00000102174,1.520254875988605,1.5246247582884962,1.5268502900474012,1.5205388535705127,1.5159733410676557,1.516579252021838,-7.674771942183643e-4,-0.0018035678854080536,-0.0026655274094146675,-0.0033261223791621426,-0.00342810095807364
ENSG00000073737,1.5790235300917466,1.3898900947565331,1.3636392802408677,1.3510353584850823,1.3472494893143687,1.5161418141792093,-7.971456415764023e-4,-0.001301394404399726,-0.0014804956778279121,-0.0016409898615749369,-0.001560077343103863
ENSG00000125266,1.5711455033804365,1.4030732673076278,1.384226637593309,1.377274589427521,1.3732027777454174,1.5151173658613621,7.931685414651846e-4,0.001395810025845879,0.0011525039014680754,8.5293652920999e-4,6.298234231324393e-4
ENSG00000101311,1.5792681703971532,1.3836052346207088,1.3570427681266835,1.3444319356684997,1.340199741083392,1.514437868387928,7.972691444561835e-4,0.0012587382498955367,0.001393177192885756,0.0014010442670596983,0.0013147086464963748
ENSG00000197043,1.5208977605397676,1.521265180153008,1.4986353784006774,1.4896586657822193,1.4845815228709085,1.5143814238385753,7.67801744554841e-4,0.0017961291711658357,0.002283233961276021,0.0023748918622725932,0.0023969390599251654
ENSG00000160712,1.5784131983157839,1.3814554156572612,1.3663116538513485,1.3527241677623032,1.348253288586056,1.5139045063336094,-7.968375250057165e-4,-0.0012475804424470947,-0.0017192947047506824,-0.0019503189651274796,-0.001973081048228144
ENSG00000150961,1.5421715418052213,1.465195782654627,1.4391538072713734,1.432323548711763,1.4274461773453313,1.5126286145033072,7.785414844589201e-4,0.0016468569438634452,0.0019718623991328704,0.0019612713121120113,0.0019713339944289676
ENSG00000187210,1.5520329183188115,1.4407338086597918,1.4212237861304091,1.4070404759476833,1.4022628856737283,1.5125628999113023,7.83519848085519e-4,0.0015667972189998473,0.0013467196155490947,0.0012178568745907518,0.0011959032030217775
ENSG00000160271,1.5698382759082283,1.3956083895557077,1.3760458324619005,1.3623277062443169,1.3618570983102183,1.5117987672877273,-7.925086078656143e-4,-0.0013664257615020633,-0.0011374030648766298,-0.001030582308788921,-0.0013021913486316386
ENSG00000185070,1.55792407832587,1.425053093908318,1.3987301098034601,1.385544329608276,1.381320354110283,1.5116720694361054,7.864939092277131e-4,0.0015084725020698489,0.0014893812011314517,0.0014205516207365237,0.0015045775147643093
ENSG00000123977,1.5721635332422061,1.3880902830710076,1.3685485695842532,1.3553287497790345,1.351514321775784,1.511206807212299,7.936824781177037e-4,0.0013200803771867865,0.0017230168082308934,0.0018917615020578034,0.0018146338123601344
ENSG00000011198,1.5741853402635069,1.3764092006030249,1.349905793593782,1.3365651573451212,1.332592162493471,1.5087347192210043,-7.94703156166146e-4,-0.0012336023750761389,-0.0013542959092436241,-0.001392084292117312,-0.001290779527024903
ENSG00000213190,1.4946786565767427,1.5636929510299389,1.5356709502497083,1.528248666915677,1.5250232902839582,1.508192089338381,7.545654348660618e-4,0.0018980017808466654,0.0022706312468378995,0.00227461838949681,0.00205077472598306
